Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,awayLeagueId,homeLeagueId
401550349,2023,4,regular,2023-09-23T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6132,Trinity University Stadium,386,Trinity University TX,iii,Southern Athletic,63,14,21,14,14,,,,2519,Rhodes College,iii,Southern Athletic,14,0,0,7,7,,,,,#N/A,#N/A
401549618,2023,4,regular,2023-09-23T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6107,ECAV Stadium,2528,Rensselaer,iii,Liberty League,63,21,35,0,7,,,,110438,Dean College,iii,ECFC,0,0,0,0,0,,,,,#N/A,#N/A
401540000,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3864,Oliver C. Dawson Stadium,2569,South Carolina State,fcs,MEAC,31,7,7,10,7,,,,2643,The Citadel,fcs,Southern,10,0,3,0,7,,,,,8,8
401541878,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,6036,Blue Wahoos Stadium,110242,West Florida,ii,Gulf South,49,14,21,14,0,,,,2698,West Georgia,ii,Gulf South,21,7,0,0,14,,,,,#N/A,#N/A
401541887,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3649,Bowman Gray Stadium,2736,Winston-Salem,ii,CIAA,30,6,14,7,3,,,,124180,Bluefield State,ii,Independent DII,0,0,0,0,0,,,,,#N/A,#N/A
401551494,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,6211,Sodexo Field,112334,Franklin Pierce,ii,Northeast 10,14,7,0,0,7,,,,2441,New Haven,ii,Northeast 10,41,0,27,7,7,,,,,#N/A,#N/A
401540252,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,1930,Holt Arena,304,Idaho State,fcs,Big Sky,35,7,14,7,7,,,,2458,Northern Colorado,fcs,Big Sky,21,7,0,14,0,,,,,8,8
401540324,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3695,Delaware Stadium,48,Delaware,fcs,CAA,29,0,15,14,0,0.9922799167,,,160,New Hampshire,fcs,CAA,25,12,6,7,0,0.007720083285,,,6.295635387,8,8
401549581,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5856,Boswell Field at David J. Urick Stadium,174,Hobart College,iii,Liberty League,43,3,20,20,0,,,,122774,Keystone,iii,Landmark Conference,10,7,3,0,0,,,,,#N/A,#N/A
401540314,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3629,Barker-Lane Stadium,2097,Campbell,fcs,CAA,24,3,0,7,14,0.009197371491,,,2210,Elon,fcs,CAA,28,0,21,7,0,0.9908026285,,,2.83086567,8,8
401531413,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,40589,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,44,13,10,7,14,0.9960501216,1420,1420,2241,Gardner-Webb,fcs,Big South-OVC,0,0,0,0,0,0.003949878436,,,2.992508503,1,8
401539980,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3762,Hughes Stadium,2415,Morgan State,fcs,MEAC,17,0,7,0,3,,,,399,UAlbany,fcs,CAA,23,7,3,0,0,,,,,8,8
401540661,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3904,Rogers Stadium (VA),330,Virginia St,ii,CIAA,33,7,6,0,20,,,,2940,Livingstone,ii,CIAA,0,0,0,0,0,,,,,#N/A,#N/A
401540193,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,fcs,UAC,41,7,10,7,17,0.2182421651,,,2546,Southeast Missouri State,fcs,Big South-OVC,38,17,7,7,7,0.7817578349,,,6.264676668,8,8
401540117,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3650,Bragg Memorial Stadium,50,Florida A&M,fcs,SWAC,23,7,7,0,9,0.9249758688,,,2011,Alabama State,fcs,SWAC,10,0,3,7,0,0.07502413115,,,6.91296734,8,8
401545754,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5785,Dickerson Stadium,2707,West Virginia State,ii,Mountain East,31,3,21,0,7,,,,2249,Glenville State,ii,Mountain East,21,0,7,7,7,,,,,#N/A,#N/A
401540670,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6032,Hovey Field,2676,Virginia Union,ii,CIAA,7,0,7,0,0,,,,2220,Fayetteville State,ii,CIAA,10,7,0,0,3,,,,,#N/A,#N/A
401547015,2023,4,regular,2023-09-23T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,7076,J.W. Babb Stadium,101784,ERSKINE,ii,South Atlantic,17,7,0,3,7,,,,2444,Newberry,ii,South Atlantic,24,3,14,7,0,,,,,#N/A,#N/A
401520275,2023,4,regular,2023-09-23T22:30:00.000Z,FALSE,TRUE,FALSE,TRUE,17437,218,FIU Stadium,2229,Florida International,fbs,Conference USA,6,6,0,0,0,0.005038961463,1125,1084,2335,Liberty,fbs,Conference USA,38,14,10,14,0,0.9949610385,1533,1574,2.600029896,1,1
401550295,2023,4,regular,2023-09-23T22:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,6133,Ellis Oval at Zimman Field,112,Tufts,iii,NESCAC,44,7,13,10,14,,,,121,Bates,iii,NESCAC,16,3,7,6,0,,,,,#N/A,#N/A
401525508,2023,4,regular,2023-09-23T22:30:00.000Z,FALSE,TRUE,FALSE,TRUE,31865,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,16,3,0,6,7,0.2448033696,1607,1545,59,Georgia Tech,fbs,ACC,30,7,13,0,10,0.7551966304,1329,1391,4.285122972,1,1
401550381,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3671,Case Field,2963,Case Western Reserve,iii,Presidents',42,7,14,7,14,,,,2242,Geneva,iii,Presidents',7,0,7,0,0,,,,,#N/A,#N/A
401531877,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,19257,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,35,0,0,21,14,0.5067811965,1353,1363,2440,Nevada,fbs,Mountain West,24,10,7,0,7,0.4932188035,1224,1214,6.043534056,1,1
401540126,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3771,Jack Spinks Stadium,2016,Alcorn State,fcs,SWAC,20,0,10,3,7,0.106323471,,,2504,Prairie View A&M,fcs,SWAC,23,0,7,7,9,0.893676529,,,8.066965922,8,8
401531870,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,21169,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,22,0,7,0,15,0.03544078716,1402,1405,2026,App State,fbs,Sun Belt,19,6,6,0,7,0.9645592128,1577,1574,8.309542291,1,1
401540185,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3711,Estes Stadium,2110,Central Arkansas,fcs,UAC,52,7,14,17,14,,,,2000,Abilene Christian,fcs,UAC,17,10,0,0,7,,,,,8,8
401541867,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4851,Bazemore-Hyder Stadium,2673,Valdosta State,ii,Gulf South,28,14,7,7,0,,,,2822,North Greenville,ii,Gulf South,3,0,3,0,0,,,,,#N/A,#N/A
401541907,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5917,Ratliff Stadium,110243,UT Permian Basin,ii,Lone Star,41,3,0,7,24,,,,2704,West Texas A&M,ii,Lone Star,40,7,7,10,10,,,,,#N/A,#N/A
401531874,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,16601,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,44,14,6,14,10,0.5488487385,1032,1055,2572,Southern Miss,fbs,Sun Belt,37,7,10,10,10,0.4511512615,1258,1235,7.553982973,1,1
401540175,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,fcs,UAC,20,7,7,6,0,0.3493969387,,,2046,Austin Peay,fcs,UAC,22,0,7,7,8,0.6506030613,,,7.251710631,8,8
401541892,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5869,LeGrand Stadium at 1st Community Credit Union Field,2025,Angelo State,ii,Lone Star,62,27,21,7,7,,,,2703,Western New Mexico,ii,Lone Star,9,0,3,6,0,,,,,#N/A,#N/A
401540214,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3827,"Memorial Stadium (Stephenville, TX)",2627,Tarleton State,fcs,UAC,27,7,0,13,7,0.9132838639,,,2586,Southwest Baptist,ii,Great Lakes,13,0,6,0,7,0.08671613609,,,6.197632596,8,#N/A
401544201,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3734,Gayle and Tom Benson Stadium,2916,Incarnate Word,fcs,Southland,63,28,14,14,7,0.9989718682,,,123086,North American University,,,3,0,0,0,3,0.001028131818,,,2.155415938,8,#N/A
401520251,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,89053,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,22,10,6,3,3,0.9963268518,1603,1601,2429,Charlotte,fbs,American Athletic,7,0,7,0,0,0.003673148165,1205,1207,4.450135637,1,1
401520258,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,99648,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,34,0,10,14,10,0.676491539,1753,1752,8,Arkansas,fbs,SEC,31,3,10,3,15,0.323508461,1620,1621,6.871564283,1,1
401541848,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5935,Parker Field at McCool Stadium,2170,Delta State,ii,Gulf South,56,14,20,22,0,,,,2560,Shorter,ii,Gulf South,20,7,6,7,0,,,,,#N/A,#N/A
401540778,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5871,Convoy Leslie Cotton Boll Stadium,2028,Arkansas-Monticello,ii,Great American,25,0,13,6,6,,,,2888,Ouachita Baptist,ii,Great American,45,21,10,0,14,,,,,#N/A,#N/A
401524019,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,33111,3820,Gesa Field,265,Washington State,fbs,Pac-12,38,14,14,7,3,0.9176444253,1621,1624,204,Oregon State,fbs,Pac-12,35,7,7,0,21,0.08235557465,1741,1738,3.887420214,1,1
401531349,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,22842,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,36,17,10,6,3,0.7822058109,1651,1651,2447,Nicholls,fcs,Southland,7,0,7,0,0,0.2177941891,,,3.050522069,1,8
401540399,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3897,Richardson Stadium,2166,Davidson,fcs,Pioneer,84,14,35,14,21,,,,111610,Laurinburg,,,6,0,6,0,0,,,,,8,#N/A
401540142,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3976,Mississippi Veterans Memorial Stadium,2296,Jackson State,fcs,SWAC,22,2,6,6,8,0.9800406071,,,2065,Bethune-Cookman,fcs,SWAC,16,0,9,0,7,0.01995939285,,,7.91238492,8,8
401541777,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5936,Koi Ishto Stadium,2191,East Central (OK),ii,Great American,15,0,5,7,3,,,,319,Oklahoma Baptist,ii,Great American,23,9,7,0,7,,,,,#N/A,#N/A
401540376,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3882,Provost Umphrey Stadium,2320,Lamar,fcs,Southland,38,14,10,7,7,,,,124179,Lincoln (CA),,,0,0,0,0,0,,,,,8,#N/A
401540203,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,4133,Braly Municipal Stadium,2453,North Alabama,fcs,UAC,21,14,7,0,0,0.01654327537,,,2630,UT Martin,fcs,Big South-OVC,37,7,3,13,14,0.9834567246,,,7.297810188,8,8
401540731,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3609,Allgood-Bailey Stadium,2402,Missouri S&T,ii,Great Lakes,35,0,14,7,14,,,,2844,Wayne State (NE),ii,Northern Sun,38,17,21,0,0,,,,,#N/A,#N/A
401540356,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3944,Strawberry Stadium,2545,SE Louisiana,fcs,Southland,19,6,7,6,0,0.004229881561,,,2277,Houston Christian,fcs,Southland,34,14,10,0,10,0.9957701184,,,4.15770947,8,8
401524016,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,38046,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,20,3,7,7,3,0.1930592561,1271,1278,12,Arizona,fbs,Pac-12,21,0,7,7,7,0.8069407439,1453,1446,7.396189391,1,1
401540535,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3962,Tucker Stadium,2635,Tennessee Tech,fcs,Big South-OVC,17,0,3,0,14,0.9956008289,,,338,Kennesaw State,fcs,FCS Independents,7,7,0,0,0,0.004399171103,,,8.064551502,8,8
401544937,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5115,McCully Stadium,396,Wheaton,iii,CCIW,41,6,14,7,14,,,,2042,Augustana (IL),iii,CCIW,34,10,3,7,14,,,,,#N/A,#N/A
401541829,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5263,Steele Stadium,2316,Kentucky Wesleyan,ii,Great Midwest Athletic,13,0,6,0,7,,,,2477,Ohio Dominican,ii,Great Midwest Athletic,10,7,3,0,0,,,,,#N/A,#N/A
401540687,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3808,Lincoln University Stadium,2339,Lincoln (PA),ii,CIAA,20,0,14,0,6,,,,2304,Johnson C Smith,ii,CIAA,27,10,0,7,10,,,,,#N/A,#N/A
401541770,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3875,Paul Laird Field,199,Southeastern Oklahoma State,ii,Great American,41,6,7,28,0,,,,2823,Northwestern Oklahoma State,ii,Great American,2,2,0,0,0,,,,,#N/A,#N/A
401541753,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5113,Ruggles Field at Carpenter-Haygood Stadium,2271,Henderson State,ii,Great American,16,3,6,7,0,,,,2264,Harding University,ii,Great American,27,0,7,13,7,,,,,#N/A,#N/A
401547171,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4463,Crusader Stadium,2371,Mary Hardin-Baylor,iii,American Southwest,50,10,10,10,20,,,,241,McMurry,iii,American Southwest,9,3,0,0,6,,,,,#N/A,#N/A
401550375,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5864,Robert E. Thorn Field,146,Grove City College,iii,Presidents',21,0,14,7,0,,,,2102,Carnegie Mellon,iii,Presidents',14,0,0,7,7,,,,,#N/A,#N/A
401520262,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,19806,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,23,10,7,0,6,0.2252220588,1341,1320,36,Colorado State,fbs,Mountain West,31,10,0,7,14,0.7747779412,1278,1299,6.560003966,1,1
401540720,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5891,Wilkins Stadium,2568,Southern Arkansas,ii,Great American,49,14,14,14,7,,,,2033,Arkansas Tech,ii,Great American,3,3,0,0,0,,,,,#N/A,#N/A
401544993,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6152,Wiliams Stadium (OH),2733,Wilmington (OH),iii,Ohio,49,7,21,14,7,,,,424,Capital,iii,Ohio,24,3,14,0,7,,,,,#N/A,#N/A
401541875,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3957,Tiger Stadium (AL),2695,West Alabama,ii,Gulf South,10,0,3,0,7,,,,2401,Mississippi College,ii,Gulf South,7,0,7,0,0,,,,,#N/A,#N/A
401520254,2023,4,regular,2023-09-23T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,35044,4728,TDECU Stadium,248,Houston,fbs,Big 12,38,10,14,7,7,0.9987585197,1519,1597,2534,Sam Houston,fbs,Conference USA,7,7,0,0,0,0.001241480298,1474,1396,3.99401414,1,1
401520264,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,20148,3911,Ryan Field,77,Northwestern,fbs,Big Ten,37,0,7,3,21,0.0378900622,1352,1357,135,Minnesota,fbs,Big Ten,34,7,17,7,0,0.9621099378,1640,1635,6.726955272,1,1
401520256,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,44968,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,29,0,7,7,3,0.6540777488,1399,1397,2006,Akron,fbs,Mid-American,27,0,3,7,7,0.3459222512,1224,1226,6.59798617,1,1
401520265,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,110830,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,31,3,7,14,7,0.9984188956,1867,1931,2294,Iowa,fbs,Big Ten,0,0,0,0,0,0.00158110437,1703,1639,3.983369311,1,1
401521330,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,77622,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,14,0,0,7,7,0.9592257173,1851,1857,194,Ohio State,fbs,Big Ten,17,0,3,7,7,0.04077428268,2028,2022,6.671216816,1,1
401520267,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,78311,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,37,7,13,7,10,0.9571994415,1557,1567,344,Mississippi State,fbs,SEC,30,0,17,10,3,0.04280055854,1561,1551,8.474980146,1,1
401520252,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,92746,3917,Sanford Stadium,61,Georgia,fbs,SEC,49,7,21,14,7,0.9978367297,2048,2055,5,UAB,fbs,American Athletic,21,0,14,0,7,0.002163270263,1427,1420,4.303667615,1,1
401525844,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,49165,4727,McLane Stadium,239,Baylor,fbs,Big 12,6,3,3,0,0,0.0005212248058,1563,1506,251,Texas,fbs,Big 12,38,7,21,10,0,0.9994787752,1831,1888,2.503932883,1,1
401531875,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,17674,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,45,7,3,21,14,0.9894642541,1561,1558,2084,Buffalo,fbs,Mid-American,38,0,0,21,17,0.01053574593,1328,1331,5.502571695,1,1
401520259,2023,4,regular,2023-09-23T23:30:00.000Z,FALSE,TRUE,TRUE,FALSE,45085,3494,The Dome at America's Center,142,Missouri,fbs,SEC,34,7,10,7,10,0.9888071371,1485,1508,235,Memphis,fbs,American Athletic,27,10,0,7,10,0.0111928629,1581,1558,7.197462202,1,1
401540983,2023,4,regular,2023-09-24T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6049,"Memorial Stadium (Wichita Falls, TX)",2395,Midwestern State,ii,Lone Star,34,7,14,0,13,,,,2201,Eastern New Mexico,ii,Lone Star,31,7,7,14,3,,,,,#N/A,#N/A
401540268,2023,4,regular,2023-09-24T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3942,Stewart Stadium,2692,Weber State,fcs,Big Sky,0,0,0,0,0,0.0006846266806,,,147,Montana State,fcs,Big Sky,40,0,20,0,20,0.9993153733,,,2.93078346,8,8
401525848,2023,4,regular,2023-09-24T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,51912,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,44,7,14,10,13,0.4330517031,1789,1804,2116,UCF,fbs,Big 12,31,10,7,7,7,0.5669482969,1664,1649,7.212574171,1,1
401525510,2023,4,regular,2023-09-24T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,48544,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,24,7,10,7,0,0.08868667881,1578,1543,153,North Carolina,fbs,ACC,41,7,21,13,0,0.9113133212,1636,1671,3.536676559,1,1
401540207,2023,4,regular,2023-09-24T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3706,Eccles Coliseum,253,Southern Utah,fcs,UAC,37,10,7,7,13,0.9979974902,,,2710,Western Illinois,fcs,MVFC,17,0,17,0,0,0.002002509753,,,7.12650904,8,8
401544900,2023,4,regular,2023-09-24T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5866,Rex Stadium,2001,Adams State,ii,Rocky Mountain,25,9,7,0,9,,,,2237,Fort Lewis,ii,Rocky Mountain,24,3,14,7,0,,,,,#N/A,#N/A
401531872,2023,4,regular,2023-09-24T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,19994,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,38,0,17,14,7,0.003333354386,1382,1385,256,James Madison,fbs,Sun Belt,45,17,21,0,7,0.9966666456,1593,1590,5.752035022,1,1
401520273,2023,4,regular,2023-09-24T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,28042,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,28,7,7,7,7,0.1062338877,1241,1210,2439,UNLV,fbs,Mountain West,45,14,14,0,17,0.8937661123,1341,1372,5.746153175,1,1
401544146,2023,4,regular,2023-09-24T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5819,Ernie Chapman Stadium,411,Chapman,iii,So. Cal.,21,14,7,0,0,,,,29,Redlands,iii,So. Cal.,38,7,14,14,3,,,,,#N/A,#N/A
401552871,2023,4,regular,2023-09-24T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6103,Merritt Field,2923,Pomona Pitzer,iii,So. Cal.,34,7,10,10,7,,,,2318,La Verne,iii,So. Cal.,7,7,0,0,0,,,,,#N/A,#N/A
401540237,2023,4,regular,2023-09-24T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3602,Aggie Stadium,302,UC Davis,fcs,Big Sky,24,3,14,7,0,0.9636444998,,,331,Eastern Washington,fcs,Big Sky,27,10,7,3,7,0.03635550019,,,2.296518535,8,8
401524014,2023,4,regular,2023-09-24T02:30:00.000Z,FALSE,TRUE,FALSE,TRUE,54166,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,28,7,6,8,7,0.04322712778,1392,1404,30,USC,fbs,Pac-12,42,14,7,6,15,0.9567728722,1891,1879,5.071382209,1,1
401524018,2023,4,regular,2023-09-24T02:30:00.000Z,FALSE,TRUE,FALSE,TRUE,69107,3765,Husky Stadium,264,Washington,fbs,Pac-12,59,24,21,7,7,0.9989429096,1888,1920,25,California,fbs,Pac-12,32,6,6,7,13,0.001057090403,1551,1519,2.740357324,1,1
401532407,2023,4,regular,2023-09-24T02:30:00.000Z,FALSE,TRUE,FALSE,FALSE,38728,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,53,22,14,14,3,0.9971497949,1723,1787,2309,Kent State,fbs,Mid-American,10,7,3,0,0,0.002850205111,1245,1181,2.856383137,1,1
401520253,2023,4,regular,2023-09-24T03:59:00.000Z,FALSE,TRUE,FALSE,FALSE,10254,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,20,0,3,7,10,0.021917943,1145,1148,166,New Mexico State,fbs,Conference USA,17,7,10,0,0,0.978082057,1264,1261,5.732025117,1,1
401553855,2023,4,regular,2023-09-24T16:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3851,Mustang Stadium,471,Stevenson,iii,Mid Atlantic,49,7,16,6,20,,,,2725,Widener,iii,Mid Atlantic,7,0,7,0,0,,,,,#N/A,#N/A
401540694,2023,4,regular,2023-09-24T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5941,Roebuck Stadium,2207,Elizabeth City State,ii,CIAA,17,0,0,10,7,,,,2551,Shaw,ii,CIAA,20,7,13,0,0,,,,,#N/A,#N/A
401550024,2023,4,regular,2023-09-24T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3618,Apprentice Field,3111,Apprentice School,iii,Independent DIII,9,0,3,6,0,,,,2688,Washington and Lee,iii,Old Dominion,28,14,7,0,7,,,,,#N/A,#N/A
401531339,2023,5,regular,2023-09-28T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,17538,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,48,14,7,10,17,0.998798167,1294,1331,218,Temple,fbs,American Athletic,26,3,0,15,8,0.001201833039,1139,1102,3.860686097,1,1
401520277,2023,5,regular,2023-09-28T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,14712,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,31,10,13,0,8,0.9003139411,1506,1537,2393,Middle Tennessee,fbs,Conference USA,10,0,3,7,0,0.09968605887,1320,1289,4.635216995,1,1
401520276,2023,5,regular,2023-09-29T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,14566,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fbs,Conference USA,28,14,7,0,7,0.7857652881,1396,1391,55,Jacksonville State,fbs,Conference USA,35,7,0,7,14,0.2142347119,1505,1510,7.71790813,1,1
401547198,2023,5,regular,2023-09-29T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3995,Dr. John W. Winkin Sports Complex,2280,Husson,iii,Commonwealth Coast,75,27,13,21,14,,,,110438,Dean College,iii,ECFC,17,7,7,3,0,,,,,#N/A,#N/A
401541632,2023,5,regular,2023-09-29T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3881,Princeton University Stadium,163,Princeton,fcs,Ivy,10,3,0,0,7,0.5162200844,,,171,Columbia,fcs,Ivy,7,0,0,7,0,0.4837799156,,,10.54169929,8,8
